date,hour,mod_PM2.5,mod_PM2.5_stdev,mod_PM10,mod_PM10_stdev 
2021-1-17,2:00:00,363.93,211.05,663.2,384.18
2021-1-17,3:00:00,358.75,180.37,655.48,343.46
2021-1-17,4:00:00,333.06,170.4,595.31,333.4
2021-1-17,5:00:00,263.37,109.98,449.09,216.11
2021-1-17,6:00:00,191.23,59.44,304.05,113.83
2021-1-17,7:00:00,134.05,28.59,196.71,54.04
2021-1-17,8:00:00,116.47,24.06,165.4,46.85
2021-1-17,9:00:00,107.78,26.28,149.8,48.66
2021-1-17,10:00:00,146.41,48.89,186.01,63.58
2021-1-17,11:00:00,164.69,51,198.11,55.17
2021-1-17,12:00:00,224.36,53.09,279.2,76.66
2021-1-17,13:00:00,268.27,65.74,365.9,110.99
2021-1-17,14:00:00,288.8,81.96,413.07,151.79
2021-1-17,15:00:00,286.74,75.6,416.31,142.52
2021-1-17,16:00:00,280.52,70.32,412.77,134.84
2021-1-17,17:00:00,274.44,68.58,408.4,134.41
2021-1-17,18:00:00,267.65,68.84,399.91,136.01
2021-1-17,19:00:00,263.91,73.66,396.14,145.04
2021-1-17,20:00:00,256.9,71.38,385.39,142.1
2021-1-17,21:00:00,250.04,72.12,375.13,141.91
2021-1-17,22:00:00,242.19,72.95,363.91,143.36
2021-1-17,23:00:00,238.29,77.83,359.63,152.49
2021-1-18,0:00:00,236.07,79.95,357.29,153.54
2021-1-18,1:00:00,235.97,89.49,358.63,169.38
2021-1-18,2:00:00,227.48,79.3,346.89,153.96
2021-1-18,3:00:00,218.03,81.67,331.26,160.71
2021-1-18,4:00:00,180.65,47.47,259.38,90.63
2021-1-18,5:00:00,155.58,30.29,212.93,59.6
2021-1-18,6:00:00,142.12,23.85,186.98,46.92
2021-1-18,7:00:00,131.4,19.49,167.28,37.75
2021-1-18,8:00:00,123.35,18.96,153.49,36
2021-1-18,9:00:00,119.21,17.48,148.71,33.66
2021-1-18,10:00:00,139.84,31.71,182.81,55.92
2021-1-18,11:00:00,149.59,38.22,201.78,71.92
2021-1-18,12:00:00,200.44,110.3,300.63,197.32
2021-1-18,13:00:00,228.75,121.61,353.69,212.23
2021-1-18,14:00:00,225.89,89.66,350.8,162.16
2021-1-18,15:00:00,228.57,88.59,361.68,169.85
2021-1-18,16:00:00,226.96,81.35,362.64,159.27
2021-1-18,17:00:00,230.57,105.47,368.62,193.93
2021-1-18,18:00:00,226.25,91.49,366.91,181.26
2021-1-18,19:00:00,229.14,99.62,372.94,195.73
2021-1-18,20:00:00,231.08,92.18,380.57,183.34
2021-1-18,21:00:00,219.92,85.25,360.02,170.12
2021-1-18,22:00:00,221.52,76.26,362.78,159.94
2021-1-18,23:00:00,240.3,93,394.91,189.45
2021-1-19,0:00:00,240.54,95.97,394.62,193.91
2021-1-19,1:00:00,232.13,87.32,380.17,175.64
2021-1-19,2:00:00,226.6,84.21,371.53,166.1
2021-1-19,3:00:00,215.1,86.1,356.16,167.33
2021-1-19,4:00:00,177.39,57.27,285.77,116.21
2021-1-19,5:00:00,158.92,44.33,248.8,88.58
2021-1-19,6:00:00,141.08,36.83,213.44,72.31
2021-1-19,7:00:00,118.83,27.19,169.62,52.95
2021-1-19,8:00:00,104.18,23.58,140.88,45.28
2021-1-19,9:00:00,93.66,18.87,122.53,36.5
2021-1-19,10:00:00,119.16,33.38,153.52,49.61
2021-1-19,11:00:00,117.1,22.94,152.9,39.36
2021-1-19,12:00:00,155.73,41.3,223.55,79.51
2021-1-19,13:00:00,199.53,68.17,312,136.96
2021-1-19,14:00:00,204.99,61.78,326.19,126.22
2021-1-19,15:00:00,209.73,67.73,336.84,135.93
2021-1-19,16:00:00,209.95,70,337.21,139.87
2021-1-19,17:00:00,209.5,70.73,337.41,140.57
2021-1-19,18:00:00,208.44,74.59,337.26,146.56
2021-1-19,19:00:00,201.37,69.35,324.41,136.54
2021-1-19,20:00:00,197.83,68.65,320.03,135.6
2021-1-19,21:00:00,194.18,67.95,315.53,134.55
2021-1-19,22:00:00,190.59,67.95,311.18,134.96
2021-1-19,23:00:00,185.62,68.04,304.78,135.54
2021-1-20,0:00:00,183.49,69.72,303.56,138.53
2021-1-20,1:00:00,180.35,70.55,301.45,141.15
2021-1-20,2:00:00,176.09,70.55,298.07,144.03
2021-1-20,3:00:00,156.64,64.59,263.69,131.76
2021-1-20,4:00:00,114.68,35.53,180.62,72.15
2021-1-20,5:00:00,97.62,29.18,150.26,58.26
2021-1-20,6:00:00,77.66,19.36,113.7,38.06
2021-1-20,7:00:00,63.63,14.71,89.8,28.55
2021-1-20,8:00:00,52.72,11.86,72.13,22.65
2021-1-20,9:00:00,47.23,12.74,65.1,24.02
2021-1-20,10:00:00,63.12,21.72,86.93,32.27
2021-1-20,11:00:00,81.37,18.28,108.51,30.6
2021-1-20,12:00:00,107.69,36.38,166.43,69.01
2021-1-20,13:00:00,145.66,60.52,246.72,121.57
2021-1-20,14:00:00,156.04,65.94,267.55,131.76
2021-1-20,15:00:00,160.73,70.43,279.44,142.9
2021-1-20,16:00:00,161,73.34,283.58,147.3
2021-1-20,17:00:00,164.64,84.32,292.64,166.62
2021-1-20,18:00:00,161.47,81.64,289.17,162.44
2021-1-20,19:00:00,152.5,73.69,274.52,148.05
2021-1-20,20:00:00,146.62,67.89,265.65,136.81
2021-1-20,21:00:00,146.09,70.06,266.64,140.8
2021-1-20,22:00:00,140.9,69.14,259.98,140.17
2021-1-20,23:00:00,140.8,73.03,261.45,149.36
2021-1-21,0:00:00,139.76,73.39,262.77,154.61
2021-1-21,1:00:00,135.38,68.75,254.57,144.66
2021-1-21,2:00:00,132.62,68.42,249.66,142.92
2021-1-21,3:00:00,113.7,55.62,210.5,115.17
2021-1-21,4:00:00,81.45,34.99,142.32,70.05
2021-1-21,5:00:00,65.65,26.01,112.22,51.37
2021-1-21,6:00:00,51.51,18.28,86.53,36.25
2021-1-21,7:00:00,42.56,14.45,70.67,28.45
2021-1-21,8:00:00,36.52,12.15,60.22,23.33
2021-1-21,9:00:00,32.62,13.1,53.67,24.44
2021-1-21,10:00:00,50.09,16.55,79.3,29.27
2021-1-21,11:00:00,65.95,17.49,98.06,32.83
2021-1-21,12:00:00,100.31,38.4,169.29,75.42
2021-1-21,13:00:00,152.51,73.49,276.01,145.11
2021-1-21,14:00:00,175.14,89.23,322.54,172.53
2021-1-21,15:00:00,187.52,93.9,350.13,183.98
2021-1-21,16:00:00,196.6,97.38,370.38,194.31
2021-1-21,17:00:00,207.89,108.57,391.47,211.98
2021-1-21,18:00:00,213.56,120.98,402.58,229.36
2021-1-21,19:00:00,217.55,128.01,411.31,241.46
2021-1-21,20:00:00,227.57,139.5,430.85,261.04
2021-1-21,21:00:00,229.99,145.46,436.65,275.96
2021-1-21,22:00:00,216.77,130.19,415.83,251.24
2021-1-21,23:00:00,213.6,127.63,409.26,239.68
2021-1-22,0:00:00,229.44,155.29,438.66,294.66
2021-1-22,1:00:00,256.59,191.13,490,355.7
2021-1-22,2:00:00,286.45,216.63,544.51,389.33
2021-1-22,3:00:00,321.55,268.66,598.23,446.86
2021-1-22,4:00:00,314.8,262.08,590.36,450.05
2021-1-22,5:00:00,301.94,203.1,566.18,367.75
2021-1-22,6:00:00,274.38,129.5,496.12,234.52
2021-1-22,7:00:00,206.87,91.51,353.46,166.05
2021-1-22,8:00:00,162.04,64.25,267.04,114.85
2021-1-22,9:00:00,151.47,61.34,246.54,109.75
2021-1-22,10:00:00,168.23,64.17,255.16,105.56
2021-1-22,11:00:00,137.37,63.65,210.5,103.09
2021-1-22,12:00:00,153.52,44.51,247.59,85.53
2021-1-22,13:00:00,192.27,63.13,317.46,120.48
2021-1-22,14:00:00,204.4,77,341.78,147.11
2021-1-22,15:00:00,195.13,83.02,330.43,161.51
2021-1-22,16:00:00,183.43,84.75,314.56,166.26
2021-1-22,17:00:00,170.92,76.11,294.44,152.82
2021-1-22,18:00:00,165.29,67.35,282.11,135.47
2021-1-22,19:00:00,163.16,61.96,275.32,124.45
2021-1-22,20:00:00,162.03,59.33,271.28,119.6
2021-1-22,21:00:00,162.14,58.23,270.15,118.64
2021-1-22,22:00:00,160.73,55.39,265.72,113.63
2021-1-22,23:00:00,159.4,52.38,260.81,108.28
2021-1-23,0:00:00,158.55,49.53,257.59,102.81
2021-1-23,1:00:00,159.97,48.91,258.15,100.04
2021-1-23,2:00:00,163.83,50.53,262.62,102.64
2021-1-23,3:00:00,150.42,43.14,230.12,85.82
2021-1-23,4:00:00,136.87,34.48,197.81,66.54
2021-1-23,5:00:00,126.84,28.47,176.18,54.43
2021-1-23,6:00:00,119.25,23.95,160.33,45.14
2021-1-23,7:00:00,113.14,20.74,147.97,38.59
2021-1-23,8:00:00,107.9,17.87,138.16,33.2
2021-1-23,9:00:00,102.91,14.79,129.62,27.14
2021-1-23,10:00:00,116.35,26.33,148.86,39.46
2021-1-23,11:00:00,120.97,22.18,156.36,37.63
2021-1-23,12:00:00,139.27,32.23,193.23,58.01
2021-1-23,13:00:00,191.78,68.68,298.9,132.9
2021-1-23,14:00:00,207.3,79.08,332.66,154.37
2021-1-23,15:00:00,210.03,83.26,344.02,163.14
2021-1-23,16:00:00,203.42,78.68,336.15,155.28
2021-1-23,17:00:00,213.94,102.5,360.65,192.47
2021-1-23,18:00:00,230.7,140.56,399.16,257.91
2021-1-23,19:00:00,232.55,120.29,413.8,236.27
2021-1-23,20:00:00,228.69,95.93,412.42,197.72
2021-1-23,21:00:00,226.06,118.13,403.49,235.57
2021-1-23,22:00:00,240.22,124.45,430.79,254.69
2021-1-23,23:00:00,232.54,97.27,412.69,201.24
2021-1-24,0:00:00,239.28,106.55,420.27,209.99
2021-1-24,1:00:00,231.6,90.28,397.82,171.95
2021-1-24,2:00:00,211.59,71.81,358.58,142.81
2021-1-24,3:00:00,177.41,50.46,291.65,106.37
2021-1-24,4:00:00,151.62,34.5,236.81,69.35
2021-1-24,5:00:00,136.17,27.98,206.23,55.71
2021-1-24,6:00:00,120.22,21.02,176.61,41.35
2021-1-24,7:00:00,103.59,15.4,146.92,30.11
2021-1-24,8:00:00,93.15,14,130.71,26.85
2021-1-24,9:00:00,86.85,15.2,122.08,29.3
2021-1-24,10:00:00,118.87,37.24,156.61,47.2
2021-1-24,11:00:00,110.18,34.42,153.88,49.42
2021-1-24,12:00:00,123.9,27.78,181.87,52.51
2021-1-24,13:00:00,176.07,60.23,277.63,118.6
2021-1-24,14:00:00,202.49,79.54,335.3,157.93
2021-1-24,15:00:00,206.3,81.4,349.8,163.05
2021-1-24,16:00:00,210.06,91.88,362.01,181.98
2021-1-24,17:00:00,199.6,78.5,345.47,155.01
2021-1-24,18:00:00,204.4,84.75,357.47,165.45
2021-1-24,19:00:00,211.46,92.66,373.46,180.41
2021-1-24,20:00:00,212.19,90.61,378.94,178.96
2021-1-24,21:00:00,215.92,96.67,388.1,189.64
2021-1-24,22:00:00,212.16,92.79,384.66,186.74
2021-1-24,23:00:00,211.42,90.71,385.53,180.3
2021-1-25,0:00:00,213.03,93.17,390.73,186.15
2021-1-25,1:00:00,213.82,95.27,391.47,189.7
2021-1-25,2:00:00,215.03,95.98,392.34,190.73
2021-1-25,3:00:00,189.6,80.51,341.14,166.04
2021-1-25,4:00:00,166.92,54.18,289.78,112.2
2021-1-25,5:00:00,159.87,55.3,269.05,109.45
2021-1-25,6:00:00,134.63,39.5,215.59,76.67
2021-1-25,7:00:00,98.72,20.72,144.36,39.91
2021-1-25,8:00:00,89.64,21.61,128.66,40.65
2021-1-25,9:00:00,84.3,18.82,119.97,35.51
2021-1-25,10:00:00,109.09,32.41,151.3,52.39
2021-1-25,11:00:00,113.42,33.81,160.65,58.78
2021-1-25,12:00:00,137.47,61.65,212.04,118.48
2021-1-25,13:00:00,172,68.27,282.48,140.02
2021-1-25,14:00:00,192.48,94.87,327.83,185.22
2021-1-25,15:00:00,192.3,85.08,336.81,170.7
2021-1-25,16:00:00,193.53,80.79,339.96,159.38
2021-1-25,17:00:00,196.23,82.96,348.78,165.37
2021-1-25,18:00:00,200.39,85.69,359.45,174.83
2021-1-25,19:00:00,203.75,96.39,362.17,185.2
2021-1-25,20:00:00,206.89,103.11,367.19,195.03
2021-1-25,21:00:00,214.55,108.86,378.99,204.74
2021-1-25,22:00:00,213.55,104.02,376.63,199.46
2021-1-25,23:00:00,219.16,109.17,383.86,207.02
2021-1-26,0:00:00,221.4,108.73,386.51,205.24
2021-1-26,1:00:00,218.57,103.65,382.6,198.17
2021-1-26,2:00:00,222.74,105.29,389.31,200.71
2021-1-26,3:00:00,209.45,98.15,366.71,191.49
2021-1-26,4:00:00,175.64,68.15,301.01,135.61
2021-1-26,5:00:00,161.21,58.89,272.19,116.38
2021-1-26,6:00:00,125.64,41.91,202.31,81.39
2021-1-26,7:00:00,80.83,20.14,117.08,36.53
2021-1-26,8:00:00,76.8,17.27,110.49,32.69
2021-1-26,9:00:00,75.2,21.5,108.31,40.52
2021-1-26,10:00:00,85.47,28.73,117.83,47.54
2021-1-26,11:00:00,90.81,23.3,127.08,41.22
2021-1-26,12:00:00,122.25,38.38,179.79,74.72
2021-1-26,13:00:00,176.03,78.13,285.64,153.26
2021-1-26,14:00:00,201.27,92.24,340.11,182.37
2021-1-26,15:00:00,215.94,100.79,369.42,198.39
2021-1-26,16:00:00,217.44,89.63,373,178.62
2021-1-26,17:00:00,215.37,83.1,371.55,165.54
2021-1-26,18:00:00,227.33,95.02,393.41,186.42
2021-1-26,19:00:00,225.42,90.14,393.62,180.28
2021-1-26,20:00:00,224.68,93.68,393.72,186.96
2021-1-26,21:00:00,220.66,93.49,387.61,185.34
2021-1-26,22:00:00,222.56,103.56,393.29,200.08
2021-1-26,23:00:00,216.62,99.25,381.7,194.08
2021-1-27,0:00:00,217.81,103.66,384.49,201.87
2021-1-27,1:00:00,213.68,101.95,378.42,199.59
2021-1-27,2:00:00,206.93,98.72,367.44,193.33
2021-1-27,3:00:00,177.95,80.34,315.75,159.94
2021-1-27,4:00:00,151.28,61.1,261.66,125.24
2021-1-27,5:00:00,126.49,45.71,210.64,91.98
2021-1-27,6:00:00,100.13,29.95,158.54,59.15
2021-1-27,7:00:00,78.66,21.37,117.9,42.29
2021-1-27,8:00:00,62.23,17.48,87.61,33.12
2021-1-27,9:00:00,56.68,16.3,78.86,29.89
2021-1-27,10:00:00,65.24,14.97,89.43,25.61
2021-1-27,11:00:00,75.85,21.93,105.99,41.74
2021-1-27,12:00:00,97.88,31.1,145.88,63.01
2021-1-27,13:00:00,148.37,74.64,249.64,146.4
2021-1-27,14:00:00,174.77,76.77,302.02,156.74
2021-1-27,15:00:00,184.7,76.25,321.2,157.38
2021-1-27,16:00:00,194.5,81.83,339.11,164.17
2021-1-27,17:00:00,220.81,120.51,384.37,221.73
2021-1-27,18:00:00,222.13,108.29,392.16,207.48
2021-1-27,19:00:00,222.03,109.89,392.71,208.34
2021-1-27,20:00:00,219,102.78,390.96,198.2
2021-1-27,21:00:00,220.14,101.23,394.4,196.71
2021-1-27,22:00:00,218.27,100.01,394.4,198.52
2021-1-27,23:00:00,213,99.32,387.14,197.39
2021-1-28,0:00:00,212.27,101.22,386.82,200.43
2021-1-28,1:00:00,208.29,97.99,380.32,195.45
2021-1-28,2:00:00,206.69,97.44,378.78,195.38
2021-1-28,3:00:00,203.18,104.12,372.41,203.92
2021-1-28,4:00:00,170.91,78.71,307.06,160.43
2021-1-28,5:00:00,157.04,70.68,274.43,139.34
2021-1-28,6:00:00,118.8,40.57,195.94,78.84
2021-1-28,7:00:00,77.41,23.98,115.97,46.9
2021-1-28,8:00:00,63.01,19.16,89.75,35.06
2021-1-28,9:00:00,59.53,17.59,83.96,32.73
2021-1-28,10:00:00,98.54,41.92,124.71,54.4
2021-1-28,11:00:00,96.87,46.99,125.13,65.87
2021-1-28,12:00:00,134.9,43.7,179.1,59.86
2021-1-28,13:00:00,206.51,74.51,308,140.4
2021-1-28,14:00:00,233.51,95.01,370.43,188.48
2021-1-28,15:00:00,237.19,101.1,392.24,205.88
2021-1-28,16:00:00,234.85,102.18,397.81,208.11
2021-1-28,17:00:00,227.78,97.37,394.5,202.83
2021-1-28,18:00:00,222.94,97.56,391.03,204.36
2021-1-28,19:00:00,229.24,96.45,402.2,196.78
2021-1-28,20:00:00,242.03,109.12,423.16,211.96
2021-1-28,21:00:00,240.1,111.47,422.57,216.71
2021-1-28,22:00:00,239.74,113.33,428.09,223.58
2021-1-28,23:00:00,236.67,116.16,422.45,225.35
2021-1-29,0:00:00,238.96,123.22,424.6,233.63
2021-1-29,1:00:00,239.54,124.07,424.49,235.46
2021-1-29,2:00:00,238.4,124.3,422.22,236.51
2021-1-29,3:00:00,220.2,112.45,389.8,221.32
2021-1-29,4:00:00,181.73,87.41,311.13,167.08
2021-1-29,5:00:00,151.17,65.37,252.51,127.75
2021-1-29,6:00:00,112.06,36.88,175.93,71.73
2021-1-29,7:00:00,80.1,22.04,114.96,41.57
2021-1-29,8:00:00,62.01,16.51,83.75,29.72
2021-1-29,9:00:00,56.39,11.66,76.42,22.69
2021-1-29,10:00:00,73.09,22.81,95.06,31.01
2021-1-29,11:00:00,97.79,27.73,125.86,44.61
2021-1-29,12:00:00,117.22,32.71,162.4,59.9
2021-1-29,13:00:00,163.76,68.38,264.98,137.14
2021-1-29,14:00:00,176.9,60.11,296.56,126.65
2021-1-29,15:00:00,179.37,59.58,302.22,123.59
2021-1-29,16:00:00,182.68,69.43,310.58,138.92
2021-1-29,17:00:00,181.53,69.32,309.62,136.73
2021-1-29,18:00:00,178.02,65.41,307.58,134.53
2021-1-29,19:00:00,172.68,66,298.87,134.6
2021-1-29,20:00:00,173.72,74.83,301.1,147.2
2021-1-29,21:00:00,173.14,86.4,300.48,163.01
2021-1-29,22:00:00,175.55,94.26,307.92,176.18
2021-1-29,23:00:00,171.61,86.47,303.39,163.4
2021-1-30,0:00:00,171.76,83.76,307.3,163.56
2021-1-30,1:00:00,179.55,95.22,325.21,182.26
2021-1-30,2:00:00,180.56,101.87,326.09,192.22
2021-1-30,3:00:00,154.9,76.6,277.96,154.78
2021-1-30,4:00:00,117.79,41.43,200.48,84.02
2021-1-30,5:00:00,97.45,31.73,160.22,63.7
2021-1-30,6:00:00,75.47,22.52,118.3,45.2
2021-1-30,7:00:00,57.86,19,86.48,36.6
2021-1-30,8:00:00,41.45,14.03,59.14,26.55
2021-1-30,9:00:00,35.67,12.74,51.44,24.51
2021-1-30,10:00:00,44,16.25,62.08,27.62
2021-1-30,11:00:00,59.01,20.6,81.85,37.98
2021-1-30,12:00:00,83.41,27.66,126.09,53.45
2021-1-30,13:00:00,147.66,84.81,256.55,164.03
2021-1-30,14:00:00,178.92,76.65,318.2,155.77
2021-1-30,15:00:00,191.78,88.13,341.42,174.85
2021-1-30,16:00:00,206.92,93.62,372.7,187.15
2021-1-30,17:00:00,228.82,109.17,414.66,217.55
2021-1-30,18:00:00,233.18,116.79,422.55,221.31
2021-1-30,19:00:00,235.92,119.1,429.39,229
2021-1-30,20:00:00,232.36,121.37,423.03,233.79
2021-1-30,21:00:00,225.95,126.77,411.31,242.45
2021-1-30,22:00:00,217.12,121.45,395.53,232.52
2021-1-30,23:00:00,210.89,117.32,383.72,222.64
2021-1-31,0:00:00,208.86,115.78,380.11,219.9
2021-1-31,1:00:00,211.33,120.72,385.85,228.98
2021-1-31,2:00:00,211.59,119.83,388.18,228.91
2021-1-31,3:00:00,214.45,134.58,393.76,254.25
2021-1-31,4:00:00,190.49,110.71,346.28,210
2021-1-31,5:00:00,170.39,86.01,304.8,162.92
2021-1-31,6:00:00,132.64,59.43,229.04,112.15
2021-1-31,7:00:00,89.12,36.04,143.89,67.82
2021-1-31,8:00:00,63.1,19.11,94.93,37.08
2021-1-31,9:00:00,58,25.86,86.42,46.97
2021-1-31,10:00:00,56.94,18.06,84.6,32.39
2021-1-31,11:00:00,66.78,33.62,102.26,62.48
2021-1-31,12:00:00,101.46,64.48,170.19,123.53
2021-1-31,13:00:00,122.05,66.27,212.16,136.53
2021-1-31,14:00:00,168.83,113.45,300.53,208.47
2021-1-31,15:00:00,193.15,109.28,360.21,223.6
2021-1-31,16:00:00,212.12,119.45,400.27,240.37
2021-1-31,17:00:00,220.73,116.3,412.06,231.39
2021-1-31,18:00:00,228.87,132.24,424.38,255.1
2021-1-31,19:00:00,262.13,176.7,477.64,333.23
2021-1-31,20:00:00,280.5,190.57,515.65,363.73
2021-1-31,21:00:00,280.55,165.43,531.1,333.06
2021-1-31,22:00:00,317.31,179.83,602.42,358.34
2021-1-31,23:00:00,346.14,208.83,654.82,396.42
