date,hour,obs_PM2.5,obs_PM2.5_stdev,obs_PM10,obs_PM10_stdev 
2020-11-21,2:00:00,173.76,42.81,266.84,53.4
2020-11-21,3:00:00,168.21,57.46,269.82,72.39
2020-11-21,4:00:00,144.58,36.99,250.71,66.23
2020-11-21,5:00:00,103.95,29.27,210.17,61.59
2020-11-21,6:00:00,80.32,25.93,215.81,130.51
2020-11-21,7:00:00,49.91,19.35,202.94,101.76
2020-11-21,8:00:00,41.18,11.34,155.7,71.91
2020-11-21,9:00:00,41.45,10.55,128.32,52.06
2020-11-21,10:00:00,49.58,15.32,132.09,53.56
2020-11-21,11:00:00,54.64,18.43,134.8,50.28
2020-11-21,12:00:00,78.1,34.83,182.63,76.76
2020-11-21,13:00:00,102.11,49.53,249.51,135.79
2020-11-21,14:00:00,107.85,52.42,252.45,111.6
2020-11-21,15:00:00,131.53,39.58,279.76,88.77
2020-11-21,16:00:00,149.86,49.02,291.98,83.24
2020-11-21,17:00:00,155.44,50.12,280.83,80.37
2020-11-21,18:00:00,170.11,51.61,292.35,91.67
2020-11-21,19:00:00,166.7,58.96,279.38,85.53
2020-11-21,20:00:00,163.74,52.06,264.83,51.11
2020-11-21,21:00:00,156.04,54.33,239.87,69
2020-11-21,22:00:00,149.06,46.07,225.12,57.58
2020-11-21,23:00:00,160.1,49.98,241.51,39.13
2020-11-22,0:00:00,154.47,54.3,234.73,53.33
2020-11-22,1:00:00,164.07,53.14,243.35,55.48
2020-11-22,2:00:00,172.08,60.54,257.75,72.26
2020-11-22,3:00:00,183.84,65.3,291.48,87
2020-11-22,4:00:00,160.19,51.23,268.02,77.56
2020-11-22,5:00:00,130.87,41.16,243.78,86.24
2020-11-22,6:00:00,100.88,39.37,209.41,71.07
2020-11-22,7:00:00,81.76,31.02,175.88,56.89
2020-11-22,8:00:00,68.2,18.22,156.96,50.53
2020-11-22,9:00:00,57.06,12.1,129.73,37.39
2020-11-22,10:00:00,52.84,12.81,123.63,33.74
2020-11-22,11:00:00,62.92,19.41,149.38,52.21
2020-11-22,12:00:00,82.29,42.56,201.16,81.26
2020-11-22,13:00:00,120.92,71.04,274.95,111.93
2020-11-22,14:00:00,132.16,55.32,288.59,103.72
2020-11-22,15:00:00,146.74,56.48,323.42,122.93
2020-11-22,16:00:00,170,55.97,363.27,98.71
2020-11-22,17:00:00,171.48,62.13,329.12,120.42
2020-11-22,18:00:00,188.92,60.35,330.82,130.47
2020-11-22,19:00:00,180.74,63.45,324.95,115.65
2020-11-22,20:00:00,179.56,56.38,303.14,103.43
2020-11-22,21:00:00,175.43,62.62,298.91,97.49
2020-11-22,22:00:00,189.53,58.26,298.69,71.15
2020-11-22,23:00:00,176.56,77.26,280.61,86.66
2020-11-23,0:00:00,174.58,67.76,277.78,96.98
2020-11-23,1:00:00,179.88,68.97,297.7,102.18
2020-11-23,2:00:00,213.26,75.49,347.9,125.67
2020-11-23,3:00:00,188.06,68.6,334.4,132.17
2020-11-23,4:00:00,198.61,61.48,359.15,83.35
2020-11-23,5:00:00,144.67,51.91,269.07,89.22
2020-11-23,6:00:00,112.23,31.04,210.23,56.64
2020-11-23,7:00:00,96.68,29.52,182.43,49.8
2020-11-23,8:00:00,96.92,27.37,174.56,54.85
2020-11-23,9:00:00,88.89,30.81,172.36,47.14
2020-11-23,10:00:00,96.62,29.58,185.42,46.58
2020-11-23,11:00:00,108.91,43.91,222.3,70.38
2020-11-23,12:00:00,142.29,50.04,334.42,140.91
2020-11-23,13:00:00,196.8,132.36,378.9,155.31
2020-11-23,14:00:00,223.24,105.32,494.33,208.21
2020-11-23,15:00:00,257.86,118.46,551.82,198.25
2020-11-23,16:00:00,264.72,96.51,531.53,205.99
2020-11-23,17:00:00,253.57,106.08,513.24,211.79
2020-11-23,18:00:00,259.99,97.02,497.42,185.28
2020-11-23,19:00:00,258.07,92.1,472.31,191.96
2020-11-23,20:00:00,253.33,95.96,463.29,230.29
2020-11-23,21:00:00,245.68,107.57,461.7,211.92
2020-11-23,22:00:00,254.32,90.22,425.71,170.11
2020-11-23,23:00:00,240.42,89.07,407.16,151.78
2020-11-24,0:00:00,271.31,98.83,440.94,144.67
2020-11-24,1:00:00,282.66,95.99,454.36,130.68
2020-11-24,2:00:00,297.22,113.1,503.19,173.55
2020-11-24,3:00:00,277.83,122.18,484.82,183.6
2020-11-24,4:00:00,266.53,138.06,471.8,208.7
2020-11-24,5:00:00,186.5,72.31,328.28,123.6
2020-11-24,6:00:00,144.98,50.22,255.62,89.63
2020-11-24,7:00:00,136.34,45.59,252.63,81.16
2020-11-24,8:00:00,126.72,41.09,248.85,66.16
2020-11-24,9:00:00,127.55,39.74,250.16,87.31
2020-11-24,10:00:00,137.5,49.09,280.97,94.81
2020-11-24,11:00:00,147.29,51.39,343.77,162.78
2020-11-24,12:00:00,205.27,90.78,450.48,179.89
2020-11-24,13:00:00,244.04,112.22,509.78,168.15
2020-11-24,14:00:00,289.5,130.2,539.76,180.96
2020-11-24,15:00:00,287.47,116.86,549.83,184.29
2020-11-24,16:00:00,321.59,106.3,547.43,162.48
2020-11-24,17:00:00,288.09,118.28,522.05,177.42
2020-11-24,18:00:00,295.29,115.87,524.97,163.57
2020-11-24,19:00:00,288.37,108.76,523.82,129.21
2020-11-24,20:00:00,258.02,100.2,448.58,168.98
2020-11-24,21:00:00,289.51,116.22,454.96,141.59
2020-11-24,22:00:00,279.93,122.57,426.47,156.97
2020-11-24,23:00:00,286.54,120.67,440.82,161.58
2020-11-25,0:00:00,280.8,112.67,418.83,155.47
2020-11-25,1:00:00,261.27,118.02,387.35,152.1
2020-11-25,2:00:00,268.86,112.75,418.81,166.55
2020-11-25,3:00:00,268.89,111.59,462.86,160.5
2020-11-25,4:00:00,266.09,113.59,454.79,179.08
2020-11-25,5:00:00,243.31,91.77,399.84,156.68
2020-11-25,6:00:00,227.18,103.4,385.27,169.97
2020-11-25,7:00:00,179.33,80.49,332.54,114.79
2020-11-25,8:00:00,172.57,61.75,300.57,98.12
2020-11-25,9:00:00,205.27,171.32,313.53,125.67
2020-11-25,10:00:00,217.92,177.64,362.53,136.83
2020-11-25,11:00:00,222.5,94.17,418.37,151.37
2020-11-25,12:00:00,249.61,76.75,431.97,126.41
2020-11-25,13:00:00,245.58,85.83,419.43,106.89
2020-11-25,14:00:00,241.49,83.65,426.93,79.56
2020-11-25,15:00:00,236.88,75.82,382.65,95.56
2020-11-25,16:00:00,214.02,65.38,343.29,90.87
2020-11-25,17:00:00,176.13,56.17,287.8,82.76
2020-11-25,18:00:00,165.85,50.72,259.77,61.19
2020-11-25,19:00:00,157.21,43.02,244.52,52.12
2020-11-25,20:00:00,144.5,40.31,249.97,86.87
2020-11-25,21:00:00,174.64,36.2,281.8,54.17
2020-11-25,22:00:00,160.57,49.93,247.16,74.1
2020-11-25,23:00:00,158.62,60.46,248.06,72.65
2020-11-26,0:00:00,158.87,57.49,242.55,77.14
2020-11-26,1:00:00,152.5,58.34,246.57,74.08
2020-11-26,2:00:00,137.4,53.65,214.02,63.52
2020-11-26,3:00:00,114.35,50.98,190.49,60.98
2020-11-26,4:00:00,87.79,40.92,144.23,52.07
2020-11-26,5:00:00,64.73,27.2,126.05,39.41
2020-11-26,6:00:00,55.13,17.38,117.88,30.08
2020-11-26,7:00:00,44.14,17.1,98.77,25.22
2020-11-26,8:00:00,41.97,18.61,91.08,27.09
2020-11-26,9:00:00,39.33,22.61,85.05,31.13
2020-11-26,10:00:00,35.79,23.3,93.86,37.43
2020-11-26,11:00:00,36.89,22.54,107.83,48.63
2020-11-26,12:00:00,48.06,28.29,149.2,67.49
2020-11-26,13:00:00,66.56,39.55,166.02,77.36
2020-11-26,14:00:00,67.53,30.55,157.7,55.07
2020-11-26,15:00:00,79.15,31.92,165.64,60.71
2020-11-26,16:00:00,72.17,24.06,141.32,44.08
2020-11-26,17:00:00,72.79,42.11,137.22,72.32
2020-11-26,18:00:00,68.77,38.35,123.16,69.43
2020-11-26,19:00:00,68.37,45.12,122.01,77.63
2020-11-26,20:00:00,74.43,60.97,131.14,100.76
2020-11-26,21:00:00,70.83,47.02,121.52,80.25
2020-11-26,22:00:00,68.57,37.05,112.97,59.2
2020-11-26,23:00:00,66.6,26.17,112.82,37.15
2020-11-27,0:00:00,65.05,23.39,105.3,29.64
2020-11-27,1:00:00,68.37,22.29,110.95,32.06
2020-11-27,2:00:00,72.51,32.03,127.05,41.66
2020-11-27,3:00:00,76.43,28.42,141.81,41.04
2020-11-27,4:00:00,83.53,29.78,164.77,44.57
2020-11-27,5:00:00,87.9,53.93,155.38,42.94
2020-11-27,6:00:00,63.63,19.55,142.04,43.48
2020-11-27,7:00:00,53.85,19.65,119.59,35.66
2020-11-27,8:00:00,42.64,15.1,112.27,38.41
2020-11-27,9:00:00,41.96,15.82,106.73,35.61
2020-11-27,10:00:00,37.13,11.07,105.78,34.58
2020-11-27,11:00:00,43.99,13.6,119.55,42.6
2020-11-27,12:00:00,63.43,28.16,193.24,92.87
2020-11-27,13:00:00,88.07,45.58,237.97,92.84
2020-11-27,14:00:00,99.7,46.99,237.48,85.99
2020-11-27,15:00:00,99.97,27.66,230.3,63.95
2020-11-27,16:00:00,114.12,39.24,229.35,82.58
2020-11-27,17:00:00,109.34,27.49,204.72,66.15
2020-11-27,18:00:00,92.54,26.87,180.71,70.09
2020-11-27,19:00:00,95.68,30.47,169.72,49.71
2020-11-27,20:00:00,102.94,28.41,177.77,35.96
2020-11-27,21:00:00,103.54,30.01,168.5,32.07
2020-11-27,22:00:00,111.63,40.21,174.34,44.44
2020-11-27,23:00:00,120.96,42.73,186.3,50.89
2020-11-28,0:00:00,122.41,44.89,189.23,55.17
2020-11-28,1:00:00,107.59,35.44,181.69,48.52
2020-11-28,2:00:00,122.59,42.13,200.15,52.9
2020-11-28,3:00:00,131.43,40.35,209.82,54.49
2020-11-28,4:00:00,122.58,33.85,205.95,47.77
2020-11-28,5:00:00,106.49,30.51,193.21,45.92
2020-11-28,6:00:00,91.17,28.5,184.54,47.78
2020-11-28,7:00:00,77.39,28.53,174.58,44.65
2020-11-28,8:00:00,65.95,20.16,160.17,38.88
2020-11-28,9:00:00,49.95,10.88,133.65,39.75
2020-11-28,10:00:00,56.75,17.15,132.03,38.99
2020-11-28,11:00:00,57.13,16.4,148.72,45.23
2020-11-28,12:00:00,78.51,43.47,197.75,92.31
2020-11-28,13:00:00,108.58,49.61,260.3,92.11
2020-11-28,14:00:00,134.28,59.7,314.18,117.55
2020-11-28,15:00:00,153.28,58.11,335.37,105.64
2020-11-28,16:00:00,151.78,57.35,310.97,100.32
2020-11-28,17:00:00,139.68,46.05,284.76,91.93
2020-11-28,18:00:00,131.59,54.98,252.85,84.71
2020-11-28,19:00:00,136.34,48.93,240.14,63.11
2020-11-28,20:00:00,124.34,43.48,209.19,69.2
2020-11-28,21:00:00,115.93,40.78,191.42,59.26
2020-11-28,22:00:00,119.46,48.05,198.82,63.5
2020-11-28,23:00:00,115.13,44.34,186.53,55.74
2020-11-29,0:00:00,105.05,36.06,185.33,56.55
2020-11-29,1:00:00,105.76,36.08,184.74,46.25
2020-11-29,2:00:00,114.26,50.17,194.17,68.47
2020-11-29,3:00:00,130.37,56.12,246.27,112.08
2020-11-29,4:00:00,140.44,50.42,258.41,74.45
2020-11-29,5:00:00,138.02,48.66,258.44,86.95
2020-11-29,6:00:00,110.34,37.38,212.2,77.18
2020-11-29,7:00:00,85.56,25.89,169.67,49.03
2020-11-29,8:00:00,82.85,30.88,169.25,47.58
2020-11-29,9:00:00,83.93,29.13,181.22,52.66
2020-11-29,10:00:00,78.54,26.96,180.49,34.8
2020-11-29,11:00:00,73.77,22.68,186.94,32.75
2020-11-29,12:00:00,99,45.94,249.01,107.74
2020-11-29,13:00:00,136.51,79.59,351.63,173.51
2020-11-29,14:00:00,184.22,105.84,389.25,165.95
2020-11-29,15:00:00,193.28,79.31,417.53,139.34
2020-11-29,16:00:00,197.79,78.83,428.96,177.3
2020-11-29,17:00:00,213.25,71.85,416.22,160.75
2020-11-29,18:00:00,211.38,80.15,400.49,160.74
2020-11-29,19:00:00,211.4,59.16,393.03,103.97
2020-11-29,20:00:00,214.08,57.89,369.7,102.09
2020-11-29,21:00:00,195.82,70.3,328.74,103.91
2020-11-29,22:00:00,193.25,64.68,304.55,90.23
2020-11-29,23:00:00,179.63,61.9,282.65,87.01
2020-11-30,0:00:00,167.09,57.2,272.34,77.68
2020-11-30,1:00:00,171.99,47.15,272.29,84.5
2020-11-30,2:00:00,156.85,51.67,273.49,93.88
2020-11-30,3:00:00,187.26,73.34,328.95,116.29
2020-11-30,4:00:00,169.93,70.47,308.04,126.26
2020-11-30,5:00:00,149.35,53.72,280.82,88.28
2020-11-30,6:00:00,135.72,31.3,246.06,60.93
2020-11-30,7:00:00,113.37,30.41,221.75,55.26
2020-11-30,8:00:00,101.19,27.03,190.79,43.5
2020-11-30,9:00:00,103.63,29.79,190.9,52.42
2020-11-30,10:00:00,90.98,30.45,190.64,50.35
2020-11-30,11:00:00,103.1,38.92,227.9,75.79
2020-11-30,12:00:00,121.29,52.99,289.47,126.33
2020-11-30,13:00:00,150.72,76.99,359.17,159.53
2020-11-30,14:00:00,193.72,101.8,398.5,160.37
2020-11-30,15:00:00,227.23,88.78,453.77,156.72
2020-11-30,16:00:00,248.93,112.21,478.59,171.95
2020-11-30,17:00:00,241.96,96.75,454.22,169.05
2020-11-30,18:00:00,260.99,91.29,449.19,144.81
2020-11-30,19:00:00,264.66,85.95,434.93,126.75
2020-11-30,20:00:00,257.07,80.09,426.47,128.26
2020-11-30,21:00:00,237.17,79.33,391.33,123.03
2020-11-30,22:00:00,230.55,79.61,366.59,110.47
2020-11-30,23:00:00,217.03,71.24,346.66,102.93
2020-12-01,0:00:00,217.15,65.11,333.08,99
2020-12-01,1:00:00,214.55,75.45,338.96,105.43
2020-12-01,2:00:00,219.79,81.67,373.78,117.74
2020-12-01,3:00:00,252.21,79.94,394.66,97.23
2020-12-01,4:00:00,244.63,81.4,419.27,108.1
2020-12-01,5:00:00,242.05,72.27,422.02,90.16
2020-12-01,6:00:00,202.6,64.78,359.21,82.47
2020-12-01,7:00:00,170.78,64.07,305.75,101.94
2020-12-01,8:00:00,147.33,53.15,250.47,78.87
2020-12-01,9:00:00,132.96,50.22,233.02,68.08
2020-12-01,10:00:00,132.77,46.44,256.08,73.46
2020-12-01,11:00:00,150.85,50.41,302.59,78.7
2020-12-01,12:00:00,167.88,62.46,366.91,128.94
2020-12-01,13:00:00,182.38,80.29,420.91,172.53
2020-12-01,14:00:00,229.95,90.37,471.94,184.55
2020-12-01,15:00:00,249.81,105.44,482.84,178.05
2020-12-01,16:00:00,257.45,92.65,487.81,136.41
2020-12-01,17:00:00,262.89,102.41,479.27,160.34
2020-12-01,18:00:00,253.94,92.12,477.54,167.62
2020-12-01,19:00:00,258.09,96.88,448.13,147.57
2020-12-01,20:00:00,255.48,68.28,460.68,127.54
2020-12-01,21:00:00,242.54,76.36,408.35,141.3
2020-12-01,22:00:00,236.65,60.43,400.39,89.16
2020-12-01,23:00:00,231.14,68.3,351.5,97.25
2020-12-02,0:00:00,233.68,62.67,356.84,76.8
2020-12-02,1:00:00,217.55,83.08,348.6,113.79
2020-12-02,2:00:00,221.93,75.76,372.1,102.42
2020-12-02,3:00:00,231.79,73.04,380.72,108.85
2020-12-02,4:00:00,228.19,83.95,368.88,103.14
2020-12-02,5:00:00,197.38,69.93,337.64,101.2
2020-12-02,6:00:00,173.24,59,310.26,84.28
2020-12-02,7:00:00,148.13,41.22,265.44,73.51
2020-12-02,8:00:00,132.82,39.72,247.92,63.34
2020-12-02,9:00:00,117.99,35.03,225.84,57.73
2020-12-02,10:00:00,107.56,33.31,214.02,57.39
2020-12-02,11:00:00,115.26,25.34,233.22,47.67
2020-12-02,12:00:00,131.96,72.12,291.79,113.59
2020-12-02,13:00:00,151.85,87.16,334.87,127.48
2020-12-02,14:00:00,170.4,55.91,350.24,126
2020-12-02,15:00:00,194.29,69.08,391.96,142.33
2020-12-02,16:00:00,179.56,62.12,344.74,106.36
2020-12-02,17:00:00,195.79,77.63,362.67,150.37
2020-12-02,18:00:00,183.7,62.83,340.78,121.33
2020-12-02,19:00:00,178.67,64.38,307.08,87.94
2020-12-02,20:00:00,190.11,58.18,311.69,86.81
2020-12-02,21:00:00,187.46,64.93,300.37,90.96
2020-12-02,22:00:00,176.21,68.14,281.85,82.46
2020-12-02,23:00:00,165.25,69.35,271.47,81.9
2020-12-03,0:00:00,167.1,56.7,271.42,76.29
2020-12-03,1:00:00,170.52,65.41,278.24,105.3
2020-12-03,2:00:00,180.14,66.91,316.19,114.87
2020-12-03,3:00:00,205.94,79.71,376.25,126.18
2020-12-03,4:00:00,207.89,85.89,407.96,155.09
2020-12-03,5:00:00,199.64,78.83,397.1,129.18
2020-12-03,6:00:00,178.7,59.87,332.83,104.8
2020-12-03,7:00:00,158.37,42.52,283.34,82.97
2020-12-03,8:00:00,139.38,40.24,274.85,62.62
2020-12-03,9:00:00,113.7,33.38,210.31,57.88
2020-12-03,10:00:00,108.82,28.02,214.18,59.45
2020-12-03,11:00:00,113.04,29.33,231.5,69.67
2020-12-03,12:00:00,131.81,49.74,320.22,154.02
2020-12-03,13:00:00,179.9,103.21,386.97,170.21
2020-12-03,14:00:00,215.28,113.75,443.58,189.86
2020-12-03,15:00:00,240.74,140.88,470.75,207.9
2020-12-03,16:00:00,221.6,94.87,448.24,185.18
2020-12-03,17:00:00,159.55,39.24,224.7,12.45
2020-12-03,18:00:00,72.1,NaN,141.4,NaN
2020-12-03,19:00:00,72.1,NaN,141.4,NaN
2020-12-03,20:00:00,72.1,NaN,141.4,NaN
2020-12-03,21:00:00,72.1,NaN,141.4,NaN
2020-12-03,22:00:00,72.1,NaN,141.4,NaN
2020-12-03,23:00:00,72.1,NaN,141.4,NaN
2020-12-04,0:00:00,72.1,NaN,141.4,NaN
2020-12-04,1:00:00,264.88,108.22,410.93,137.08
2020-12-04,2:00:00,307.7,116.75,479.56,139.95
2020-12-04,3:00:00,318.56,140.07,511.23,197.11
2020-12-04,4:00:00,267.15,138.61,465.36,184.62
2020-12-04,5:00:00,276.8,143.32,471.49,170.35
2020-12-04,6:00:00,238.27,153.12,426.98,229.53
2020-12-04,7:00:00,219.41,114.81,378.9,150.81
2020-12-04,8:00:00,179.67,72,329.15,104.39
2020-12-04,9:00:00,168.48,57,324.06,68.89
2020-12-04,10:00:00,168.56,55.37,359.28,94.97
2020-12-04,11:00:00,168.64,63.63,376.95,123.67
2020-12-04,12:00:00,234.37,89.9,468.19,179.49
2020-12-04,13:00:00,246.86,109.54,488.9,171.96
2020-12-04,14:00:00,279.38,114.74,530.58,182.11
2020-12-04,15:00:00,292.11,130.35,535.31,194.49
2020-12-04,16:00:00,288.46,105.5,501.35,143.88
2020-12-04,17:00:00,288.47,99.59,464.19,155.64
2020-12-04,18:00:00,298.96,69.72,442.26,72.44
2020-12-04,19:00:00,294.2,77.81,444.26,92.32
2020-12-04,20:00:00,272.9,110.11,412.11,119.82
2020-12-04,21:00:00,272.51,96.2,398.27,107.45
2020-12-04,22:00:00,262.71,93.05,382.85,101.51
2020-12-04,23:00:00,243.93,87.45,363.18,87.52
2020-12-05,0:00:00,245.67,91.04,351.23,104.37
2020-12-05,1:00:00,256.28,93.96,356.25,107.22
2020-12-05,2:00:00,266.12,107.77,395.51,118.84
2020-12-05,3:00:00,271.15,107.69,404.72,108.7
2020-12-05,4:00:00,280.24,92.7,411.35,93.88
2020-12-05,5:00:00,237.15,80.16,376.01,105.42
2020-12-05,6:00:00,206.45,76.01,361.59,104.66
2020-12-05,7:00:00,188.23,58.94,316.08,74.82
2020-12-05,8:00:00,165.65,58.47,302.58,75.34
2020-12-05,9:00:00,164.65,43.42,287.83,68.43
2020-12-05,10:00:00,159.64,41.74,292.17,65.99
2020-12-05,11:00:00,167.59,44.59,321.46,79.26
2020-12-05,12:00:00,192.97,54.95,371.14,114.87
2020-12-05,13:00:00,215.86,104.54,417,138.55
2020-12-05,14:00:00,251.03,99.76,455.33,121.84
2020-12-05,15:00:00,258.52,82.33,470.57,115.99
2020-12-05,16:00:00,264.55,86.36,424.52,138.19
2020-12-05,17:00:00,261.73,70.84,442.47,104.08
2020-12-05,18:00:00,261.04,93.62,384.01,115.79
2020-12-05,19:00:00,290.25,123.12,422.01,181.4
2020-12-05,20:00:00,258.01,96.11,398.61,112.57
2020-12-05,21:00:00,255.07,93.33,373.05,94.56
2020-12-05,22:00:00,252.63,93.87,358.4,90.55
2020-12-05,23:00:00,245.88,97.27,361.77,97.41
2020-12-06,0:00:00,238.87,84.11,337.7,79.93
2020-12-06,1:00:00,240.5,75.38,343.68,70.47
2020-12-06,2:00:00,254.32,95.42,353.96,100.73
2020-12-06,3:00:00,255.13,93.98,370.93,92.6
2020-12-06,4:00:00,233.47,82.88,358.61,90.82
2020-12-06,5:00:00,202.09,81.79,332.11,90.63
2020-12-06,6:00:00,200.89,74.42,335.94,92.27
2020-12-06,7:00:00,186.68,60.44,304.37,90.13
2020-12-06,8:00:00,160.24,47.83,265.77,71.2
2020-12-06,9:00:00,138.72,39.37,242.32,46.32
2020-12-06,10:00:00,127.43,39.67,236.45,58.32
2020-12-06,11:00:00,138.39,45.98,269.86,75.34
2020-12-06,12:00:00,172.73,73.85,345.95,120.14
2020-12-06,13:00:00,208.89,92.51,424.61,155.79
2020-12-06,14:00:00,251.08,124.28,460.01,188.49
2020-12-06,15:00:00,264.9,105.9,471.58,141.86
2020-12-06,16:00:00,264.66,90.07,462.07,130.11
2020-12-06,17:00:00,280.84,90.01,463.28,131.71
2020-12-06,18:00:00,310.06,97.47,494.98,121.35
2020-12-06,19:00:00,289.14,98.05,477.27,128.23
2020-12-06,20:00:00,302.88,98.41,467.55,120.71
2020-12-06,21:00:00,292.6,108.23,456.06,115.21
2020-12-06,22:00:00,270.39,102.93,412.33,115.7
2020-12-06,23:00:00,NaN,NaN,NaN,NaN
2020-12-07,0:00:00,NaN,NaN,NaN,NaN
2020-12-07,1:00:00,NaN,NaN,NaN,NaN
2020-12-07,2:00:00,NaN,NaN,NaN,NaN
2020-12-07,3:00:00,NaN,NaN,NaN,NaN
2020-12-07,4:00:00,NaN,NaN,NaN,NaN
2020-12-07,5:00:00,253.51,91.83,394.79,92.88
2020-12-07,6:00:00,225.44,89.59,375.31,96.38
2020-12-07,7:00:00,213.52,61.6,331.33,66.56
2020-12-07,8:00:00,188.48,56.45,311.75,57.96
2020-12-07,9:00:00,169.78,51.77,294.88,77.77
2020-12-07,10:00:00,169.74,52.61,277.14,69.83
2020-12-07,11:00:00,177.06,50.67,315.42,64.63
2020-12-07,12:00:00,196.37,74.09,369.72,114.09
2020-12-07,13:00:00,208.29,82.06,428.76,143.69
2020-12-07,14:00:00,255.32,114.13,469.47,158.47
2020-12-07,15:00:00,252.11,95.1,455.1,133.84
2020-12-07,16:00:00,268.23,77.03,423.64,136.82
2020-12-07,17:00:00,258.49,63.2,445.74,79.81
2020-12-07,18:00:00,241.43,83.84,407.87,101.2
2020-12-07,19:00:00,258.57,75.01,402.64,102.03
2020-12-07,20:00:00,261.58,81.57,408.74,105.8
2020-12-07,21:00:00,248.79,88.24,388.34,91.01
2020-12-07,22:00:00,243.88,92.3,377,98.35
2020-12-07,23:00:00,252.1,113.6,388.89,130.98
2020-12-08,0:00:00,228.79,85.76,360.03,86.85
2020-12-08,1:00:00,209.8,77.79,329.79,97.53
2020-12-08,2:00:00,222.3,92.67,358.62,115.31
2020-12-08,3:00:00,233.3,93.96,401.13,165.57
2020-12-08,4:00:00,261.03,98.21,417.28,107.14
2020-12-08,5:00:00,238.66,82.01,357.87,109.9
2020-12-08,6:00:00,188.78,64.22,303,108.22
2020-12-08,7:00:00,154.75,51.18,256.6,105.35
2020-12-08,8:00:00,127.43,49.31,222.13,95.16
2020-12-08,9:00:00,120.12,44.9,224.43,71.29
2020-12-08,10:00:00,110.72,42.36,220.88,72.35
2020-12-08,11:00:00,112.03,48.09,252.92,93.64
2020-12-08,12:00:00,131.99,61.4,324.61,163.4
2020-12-08,13:00:00,193.18,135.72,421.76,214.25
2020-12-08,14:00:00,221.28,151.07,412.82,182.62
2020-12-08,15:00:00,264.88,178.26,484.15,185.74
2020-12-08,16:00:00,242.54,80.54,453.4,183.04
2020-12-08,17:00:00,238.28,80.92,436.37,137.76
2020-12-08,18:00:00,232.78,92.98,432.47,178.4
2020-12-08,19:00:00,234.72,98.5,442.91,212.39
2020-12-08,20:00:00,228.44,79.25,381.6,128.67
2020-12-08,21:00:00,202.99,66.11,342.32,109.78
2020-12-08,22:00:00,206.12,71.95,334.64,113.69
2020-12-08,23:00:00,222.14,62.59,338.48,115.09
2020-12-09,0:00:00,224.65,94.15,372.01,123.75
2020-12-09,1:00:00,239.03,94.57,387.26,133.14
2020-12-09,2:00:00,277.16,105.58,432.95,178.31
2020-12-09,3:00:00,292.49,130.42,497.79,179.44
2020-12-09,4:00:00,266.98,114.21,457.89,141.18
2020-12-09,5:00:00,258.62,112.76,476.52,140.36
2020-12-09,6:00:00,188.07,73.41,325.77,108.77
2020-12-09,7:00:00,136.73,47.54,246.97,61.86
2020-12-09,8:00:00,111.12,35.43,223.01,47.48
2020-12-09,9:00:00,87.68,31.38,191.91,54.38
2020-12-09,10:00:00,83.61,24.84,186.57,54.17
2020-12-09,11:00:00,98.47,38,265.12,99.8
2020-12-09,12:00:00,114.34,55.17,312.72,155.83
2020-12-09,13:00:00,195.73,190.35,405.65,239.24
2020-12-09,14:00:00,189.08,80,439.58,207.4
2020-12-09,15:00:00,194.28,75.43,417.63,146.03
2020-12-09,16:00:00,188.59,72.34,382.55,139.35
2020-12-09,17:00:00,167.25,61.33,320.55,102.95
2020-12-09,18:00:00,128.06,49.41,276.75,101.14
2020-12-09,19:00:00,141.58,54.52,266.37,96.07
2020-12-09,20:00:00,139.64,56.65,257.47,83.03
2020-12-09,21:00:00,135.19,53.02,241.99,69.23
2020-12-09,22:00:00,129.49,57.3,233.3,82.84
2020-12-09,23:00:00,121.62,45,219.92,61.48
2020-12-10,0:00:00,124.41,40.74,218.54,41.65
2020-12-10,1:00:00,134.68,37.9,230.43,49.04
2020-12-10,2:00:00,153.23,34.38,261.68,56.52
2020-12-10,3:00:00,146.3,35.52,268.63,66.03
2020-12-10,4:00:00,141.9,47.65,272.6,71.43
2020-12-10,5:00:00,141.26,45.18,269.11,81.33
2020-12-10,6:00:00,107.28,39.41,239.81,72.99
2020-12-10,7:00:00,100.24,34.5,217.74,74.69
2020-12-10,8:00:00,86.63,22.37,199.99,57.6
2020-12-10,9:00:00,78.29,17.4,184.01,50.1
2020-12-10,10:00:00,76.93,17.95,174.4,45.19
2020-12-10,11:00:00,81,20,211.09,73.55
2020-12-10,12:00:00,85.33,42.29,287.8,157.8
2020-12-10,13:00:00,94.67,31.45,244.73,110.38
2020-12-10,14:00:00,118.62,42.65,325.84,149.04
2020-12-10,15:00:00,145.06,52.77,334.94,128.18
2020-12-10,16:00:00,142.9,53.08,305.96,104.91
2020-12-10,17:00:00,142.67,50.01,296.8,94.19
2020-12-10,18:00:00,142.6,45.38,271.63,88.55
2020-12-10,19:00:00,143.04,53.94,256.52,81.67
2020-12-10,20:00:00,126.51,42.94,214.21,66.6
2020-12-10,21:00:00,117.08,36.91,201.03,54.88
2020-12-10,22:00:00,110.4,45.16,207.75,67.23
2020-12-10,23:00:00,112.51,32.28,189.95,47.98
2020-12-11,0:00:00,125.32,49.26,211.45,70.25
2020-12-11,1:00:00,130.76,49.93,220.83,64.92
2020-12-11,2:00:00,146.95,59.87,278.37,174.58
2020-12-11,3:00:00,158.07,45.61,269.81,73.9
